"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005834","삼평중학교","03","공립","","N","부속","주간","20090301","20090301","4113510900","경기도 성남시 분당구 삼평동","190번지.","13492","13492","경기도 성남시 분당구 대왕판교로644번길 77","(삼평동)","37.4006936899","127.1158314703","031-8016-1012","031-8016-1014","sampyung-m.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005857","덕이중학교","03","공립","","N","단설","주간","20110605","20110301","4128710500","",".","","10230","경기도 고양시 일산서구 하이파크3로",", 122 (덕이동)","37.7030988181","126.7536963499","031-913-7861","031-913-7864","https://deogi-m.goegy.kr/deogi-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005859","만정중학교","03","공립","","N","단설","주간","20110301","20110301","4155025029","경기도 안성시 공도읍 만정리","779-1.","456823","17550","경기도 안성시 공도읍 송원길 21-6","(공도읍)","37.008295693","127.1730926648","031-678-9701","031-692-5626","https://manjeong-m.goean.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005861","상하중학교","03","공립","","N","단설","주간","20110301","20110301","4146311700","경기도 용인시 기흥구 상하동","672.","446517","17077","경기도 용인시 기흥구 중부대로746번길 16-29","(상하동)","37.2620834399","127.135441802","031-548-6300","031-548-6339","https://sang-ha-m.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005863","서천중학교","03","공립","","N","단설","주간","20110607","20110301","4146311000","경기도 용인시 기흥구 서천동","201-1.","17106","17106","경기도 용인시 기흥구 서천동로 7","(서천동)","37.2400861935","127.0759644024","031-273-6407","031-273-6409","https://seocheon-m.goeyi.kr/seocheon-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005865","선유중학교","03","공립","","N","단설","주간","20110901","20110901","4148025023","경기도 파주시 문산읍 선유리","선유리 산26-8.","413902","10812","경기도 파주시 문산읍 독서울1길 37","(문산읍)","37.8668728414","126.8020025819","031-956-8410","031-954-3454","seonyu-m.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005868","성서중학교","03","공립","","N","단설","주간","20110301","20110301","4146510600","경기도 용인시 수지구 성복동","478번지 일원.","448140","16855","경기도 용인시 수지구 성복1로 137","(성복동)","37.3151497931","127.0641810646","031-8008-1500","031-261-8772","seongseo-m.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090005875","예당중학교","03","공립","","N","단설","주간","20110515","20110301","4159012800","경기도 화성시 석우동","61-1.","445170","18460","경기도 화성시 노작로 226-35","(석우동)","37.2081167587","127.0791001354","031-8053-8388","031-8015-5184","https://ye-dang-m.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005876","신현중학교","03","공립","","N","단설","주간","20161101","20160307","4161011500","경기도 광주시 오포읍 신현리","0.","464895","12771","경기도 광주시 태재로 20-17","(신현동, 신현중학교)","37.3580713481","127.1512181072","031-724-3700","031-714-7096","https://sh-m.goegh.kr/sh-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005877","한가람중학교","03","공립","","N","단설","주간","20110301","20110301","4148012200","경기도 파주시 와동동","514-1.","413190","10895","경기도 파주시 금바위로 77",", 한가람중학교 (와동동)","37.7312183903","126.7564301659","031-950-7900","031-950-7904","https://hangaram-m.goepj.kr/","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005878","광교중학교","03","공립","","N","단설","주간","20111101","20110901","4111710300","",".","","16224","경기도 수원시 영통구 웰빙타운로 55","(이의동,광교중학교)","37.3044418134","127.0447800572","031-218-3520","031-218-3599","http://gwanggyo-m.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005881","이의중학교","03","공립","","N","단설","주간","20111004","20111001","4111710400","경기도 수원시 영통구 하동","981번지.","443280","16512","경기도 수원시 영통구 법조로 129","(하동)이의중학교","37.2913045995","127.0708101051","031-8006-2919","031-8006-2908","http://iui-m.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005884","푸른솔중학교","03","공립","","N","단설","주간","20120607","20120102","4157010400","",".","","10081","경기도 김포시 김포한강2로 328","(장기동)","37.6525613758","126.6671371462","031-996-1673","031-996-1675","https://pureunsol-m.gpoe.kr/pureunsol-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005887","청옥중학교","03","공립","","N","단설","주간","20120404","20120215","4122025924","경기도 평택시 청북읍 옥길리","1126.","451832","17809","경기도 평택시 청북읍 안청로1길 11","(청북읍, 청옥중학교)","37.0147865232","126.915116047","031-686-6341","031-686-6343","https://cheong-ok-m.goept.kr","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005889","초월중학교","03","공립","","N","단설","주간","20120605","20120301","4161025322","",".","","12736","경기도 광주시 초월읍 도곡길21번길 28","(초월읍)","37.3671336207","127.3032896248","031-799-4700","031-799-4710","https://chowol-m.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005911","운양중학교","03","공립","","N","단설","주간","20140605","20140103","4157010400","경기도 김포시 장기동","2000-2.","415060","10079","경기도 김포시 김포한강2로24번길 50","(장기동)","37.645069308","126.6763757822","031-5186-8700","031-985-2653","http://woonyang-m.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006027","고진중학교","03","공립","","N","단설","주간","20240301","20240301","4146110600","경기도 용인시 처인구 고림동","650-1일원.","449923","17148","경기도 용인시 처인구 고림로 165-2","고진중학교","37.2480113328","127.2179193977","031-333-4162","031-333-4168","https://gojin-m.goeyi.kr/","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006035","신봉중학교","03","공립","","N","단설","주간","20120516","20120301","4146510500","경기도 용인시 수지구 신봉동","279-26.","448150","16808","경기도 용인시 수지구 신봉3로 43","(신봉동)","37.3273641039","127.0643584411","031-8019-0100","031-8019-0199","https://shinbong-m.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006036","한숲중학교","03","공립","","N","단설","주간","20180901","20180901","4146125900","경기도 용인시 처인구 남사면 완장리","651일원.","449885","17117","경기도 용인시 처인구 남사읍 한숲로 109","(남사읍, 한숲중학교)","37.1578864344","127.172587656","031-280-2300","031-280-2397","http://hansoop-m.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006045","하늘빛중학교","03","공립","","N","단설","주간","20141010","20140301","4157010300","경기도 김포시 운양동 1~899",".","415806","10073","경기도 김포시 김포한강11로 354","(운양동, 하늘빛중학교)","37.6549645863","126.6880142558","031-986-3168","031-986-3170","https://haneulbit-m.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006054","회암중학교","03","공립","","N","단설","주간","20260301","20260301","4163011400","경기도 양주시 옥정동 878-2",".","","11469","경기도 양주시 옥정서로5길 27-19","회암중학교","37.8343024665","127.0871978168","031-951-8600","031-951-8699","http://hoeam-m.goedy.kr","남녀공학","N","","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006056","율정중학교","03","공립","","N","단설","주간","20240301","20240301","4163011400","경기도 양주시 옥정동 1040-7",".","482150","11467","경기도 양주시 옥정동로 245-7","(옥정동)율정중학교","37.8282580798","127.0973909685","031-868-9297","031-868-9295","https://yj-m.goedy.kr/yj-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006060","옥빛중학교","03","공립","","N","단설","주간","20210506","20210301","4163011400","경기도 양주시 옥정동","388-1 답 일원.","482130","11476","경기도 양주시 옥정동로3길 57",", 옥빛중학교 (옥정동)","37.8144909197","127.0958567529","031-894-0899","031-894-0810,0825","https://ob-m.goedy.kr/","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090006084","오포중학교","03","공립","","N","단설","주간","20260301","20260301","4161011400","경기도 광주시 고산동 319-20",".","464889","12790","경기도 광주시 오포로 877","(고산동)","37.3693746121","127.2282383937","031-799-9880","031-799-9897","http://opo-m.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006089","원흥중학교","03","공립","","N","단설","주간","20250301","20250301","4128110400","경기도 고양시 덕양구 원흥동 622",".","412040","10563","경기도 고양시 덕양구 원흥1로 10","원흥중학교","37.6495833965","126.8683924991","031-994-3480","031-994-3476","https://wonheung-m.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006105","위례중앙중학교","03","공립","","N","단설","주간","20160509","20160301","4113110800","경기도 성남시 수정구 창곡동","위례택지지구 내.","461210","13639","경기도 성남시 수정구 위례순환로 91","(창곡동)","37.4718318906","127.1381571717","031-759-8681","031-759-8685","https://wiryejoongang-m.goesn.kr/","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006106","위례한빛중학교","03","공립","","N","단설","주간","20160301","20160301","4113110800","경기도 성남시 수정구 창곡동","위례택지지구 내.","461210","13645","경기도 성남시 수정구 위례동로 85",", (창곡동, 위례한빛중학교)","37.4678925447","127.1486582266","031-5171-0600","031-5171-0620","https://wiryehanbit-m.goesn.kr/wiryehanbit-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006119","배곧중학교","03","공립","","N","단설","주간","20151010","20150818","4139013200","경기도 시흥시 정왕동","1772-1.","429450","15010","경기도 시흥시 배곧4로 72",", 배곧중학교 (정왕동)","37.3749452877","126.7308834821","031-8099-9920","031-8099-9970","https://baegot-m.goesh.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090006124","새동중학교","03","공립","","N","단설","주간","20260301","20260301","4159125621","경기도 화성시 남양동","남양뉴타운지구내.","445010","18273","경기도 화성시 만세구 남양읍 남양중앙로 391","새동중학교","37.2047490097","126.8393533379","031-366-8680","031-366-8682","https://saedong-m.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006130","산현중학교","03","공립","","N","단설","주간","20260301","20260301","4139012300","경기도 시흥시 산현동 515",".","429290","14989","경기도 시흥시 목감남서로 68","66(산현동)","37.3753602712","126.8460217346","031-505-1830","031-441-1908","http://sanhyun-m.goesh.kr","남녀공학","N","","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006148","시흥가온중학교","03","공립","","N","단설","주간","20210301","20210301","4139012900","경기도 시흥시 장현동","351-2번지 일원.","429420","14996","경기도 시흥시 장현순환로 100","(장현동, 시흥가온중학교)","37.3736743386","126.7954202146","031-365-8200","031-365-8298","https://gaon21-m.goesh.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090006155","하길중학교","03","공립","","N","단설","주간","20151103","20150301","4159125326","경기도 화성시 만세구","향남2택지지구내.","445938","18611","경기도 화성시 만세구 향남읍 상신하길로274번길 10",", 10 (향남읍)","37.1122527407","126.90892732","031-8077-2305","031-8077-2310","https://hagil-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006158","산내중학교","03","공립","","N","단설","주간","20160607","20160301","4148011700","경기도 파주시 목동동","542답 일원.","413110","10900","경기도 파주시 산내로 15","(목동동 1080)","37.7230947049","126.740958013","031-961-1605","031-961-1699","pjsn-m.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006159","산들중학교","03","공립","","N","단설","주간","20210301","20210301","4148011700","경기도 파주시 교하읍 목동리","132답 일원.","413833","10872","경기도 파주시 교하로 43","(목동동)","37.7307906746","126.732042096","031-930-6794","031-930-6746","https://sandeul-m.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006160","운정중학교","03","공립","","N","단설","주간","20200301","20170824","4148010800","경기도 파주시 교하읍 야당리","887답 일원.","413835","10906","경기도 파주시 와석순환로 35-33","(야당동, 운정중학교)","37.7079913649","126.7555558719","031-770-0800","031-770-0815","https://unjeong-m.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006422","낙원중학교","03","공립","","N","단설","주간","20100301","20100301","4113510800","경기도 성남시 분당구 판교동","518번지.","463410","13474","경기도 성남시 분당구 서판교로132번길 11","(판교동,낙원중학교)","37.3990281434","127.0962500322","070-4288-4670","031-8017-0570","https://nagwon-m.goesn.kr/","남녀공학","N","","N"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090006423","덕장중학교","03","공립","","N","단설","주간","20100301","20100301","4143010800","경기도 의왕시 청계동","973.","437110","16007","경기도 의왕시 덕장로 55","(청계동, 덕장중학교)","37.393037665","126.9982654146","031-421-2102","031-421-2104","https://deokjangjung.goegu.kr/deokjangjung/main.do","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006424","동패중학교","03","공립","","N","단설","주간","20100301","20100301","4148011300","경기도 파주시 동패동","151-32.","413100","10905","경기도 파주시 교하로 381","(동패동, 동패중학교)","37.7085524264","126.7358101322","031-8071-8175","031-8071-8199","https://dongpae-m.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090006430","부곡중앙중학교","03","공립","","N","단설","주간","20100301","20100301","4141010300","경기도 군포시 부곡동","617-3번지.","435835","15881","경기도 군포시 송부로 241","(부곡동, 부곡중앙중학교)","37.323621055","126.9387361495","031-462-7671","031-462-7672","http://bugokjungangjung.goegu.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006438","신백현중학교","03","공립","","N","단설","주간","20100301","20100301","4113511000","경기도 성남시 분당구 백현동","243-2.","463420","13536","경기도 성남시 분당구 판교역로50번길 19",", 신백현중학교 (백현동)","37.3861204871","127.1102534675","031-8017-0392","031-8017-0397","http://sbh-m.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006442","양도중학교","03","공립","","N","단설","주간","20100301","20100301","4157010700","경기도 김포시 풍무동","472-5.","415070","10113","경기도 김포시 양도로56번길 59-25","(풍무동)","37.6046975728","126.730705736","031-986-2315","031-986-2317","https://yangdo-m.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090006448","이천사동중학교","03","공립","","N","단설","주간","20100301","20100301","4150035026","경기도 이천시 대월면 사동1리","519.","467854","17335","경기도 이천시 대월면 경충대로2050번길 68-13",", 이천사동중학교 (대월면)","37.2480004453","127.4965845619","031-637-6269","031-637-6270","https://icsadongms.goeic.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090006450","일산양일중학교","03","공립","","N","단설","주간","20101002","20100901","4128510100","경기도 고양시 일산동구 식사동","1554번지.","410050","10323","경기도 고양시 일산동구 위시티3로 47",", 일산양일중학교 (식사동)","37.676812977","126.8154042707","031-960-1510","031-966-7701","https://ilsanyangil-m.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006451","주곡중학교","03","공립","","N","단설","주간","20100408","20100301","4136025328","경기도 남양주시 진접읍 금곡리","1003.","472861","12053","경기도 남양주시 진접읍 해밀예당1로 283","(진접읍)","37.7253526582","127.207017847","031-575-9430","031-575-9433","http://jugok-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006457","해솔중학교","03","공립","","N","단설","주간","20100301","20100301","4148011700","경기도 파주시 목동동","609-2번지.","413110","10893","경기도 파주시 해솔로 60","(목동동)","37.7272794894","126.7462430761","031-950-2900","031-945-8745","haesol-m.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090006560","송양중학교","03","공립","","N","단설","주간","20140421","20120301","4115010700","경기도 의정부시 낙양동","439-4.","480080","11812","경기도 의정부시 용민로 308","(낙양동, 송양중학교)","37.7518145771","127.1043304743","031-853-6551","031-853-6553","https://songyang-m.goeujb.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090006576","경기체육중학교","03","공립","","N","병설","주간","20110301","20110301","4111113300","경기도 수원시 장안구 천천동","30-1.","16322","16322","경기도 수원시 장안구 상률로 106","(천천동,경기체고)","37.3039212479","126.9786196435","031-547-8700","031-269-2084","https://ggpe-m.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090006652","화성반월중학교","03","공립","","N","단설","주간","20150612","20141231","4159510500","경기도 화성시 병점구","946.","445330","18396","경기도 화성시 병점구 효행로 1281-76","(반월동)","37.2240090475","127.0542288101","031-547-1900","031-547-1961","https://hbw-m.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006779","은여울중학교","03","공립","","N","단설","주간","20130301","20130301","4157010800","",".","","10068","경기도 김포시 김포한강8로 173-48","(마산동)","37.637778764","126.6391687508","031-996-7351","031-996-7359","https://eunyeoul-m.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006780","신원중학교","03","공립","","N","단설","주간","20130605","20130301","4128110300","",".","","10567","경기도 고양시 덕양구 신원2로","6 (신원동)","37.667595217","126.8878716277","02-381-0992","02-381-0994","https://gysinwon-m.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090006781","수원다산중학교","03","공립","","N","단설","주간","20130301","20130301","4111710300","",".","","16509","경기도 수원시 영통구 혜령로 12","(이의동,수원다산중학교)","37.2840127259","127.0511189089","031-259-5799","031-217-6716","http://swdasan-m.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006782","능실중학교","03","공립","","N","단설","주간","20130605","20130228","4111313500","경기도 수원시 권선구 호매실동","1024-15 능실중학교.","441884","16628","경기도 수원시 권선구 호매실로165번길 28-1","(호매실동)","37.2609418454","126.9563031273","031-546-5690","031-296-8425","http://neungsil-m.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006783","김포한가람중학교","03","공립","","N","단설","주간","20130605","20130301","4157010900","경기도 김포시 구래동","6873-6 .","415080","10071","경기도 김포시 김포한강9로 140",", 김포한가람중학교 (구래동)","37.649096366","126.6234403113","031-996-7391","031-996-7398","https://hangaram-m.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090006784","어정중학교","03","공립","","N","단설","주간","20140501","20130901","4146311600","경기도 용인시 기흥구 중동","1103 번지 .","446916","16989","경기도 용인시 기흥구 동백죽전대로527번길 83","(중동, 어정중학교)","37.2807162723","127.1451410228","031-547-6411","031-547-6405","eojeong-m.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006800","천마중학교","03","공립","","N","단설","주간","20150605","20150301","4136025622","",".","","12157","경기도 남양주시 화도읍 먹갓로28번길 12","(화도읍, 천마중학교)","37.6561298489","127.2768506123","031-522-2620","031-522-2619","https://www.goegn.kr/cheonma-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006805","옥정중학교","03","공립","","N","단설","주간","20150605","20150301","4163011400","경기도 양주시 옥정동",".","482130","11472","경기도 양주시 옥정로5길 55","(옥정동)","37.8222467803","127.0884057466","031-860-4800","031-860-4802","https://okjeong-m.goedy.kr/okjeong-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006912","미사강변중학교","03","공립","","N","단설","주간","20140701","20140701","4145011200","경기도 하남시 선동","미사강변중학교 .","465160","12901","경기도 하남시 미사강변한강로 89","(선동)","37.5778032125","127.1854729099","031-8026-0519","031-8026-0538","https://msgb-m.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090006934","한백중학교","03","공립","","N","단설","주간","20150504","20150301","4159013100","경기도 화성시 동탄면 중리","619 .","445813","18473","경기도 화성시 동탄구 동탄순환대로26길 26","(영천동)","37.2065131909","127.114089855","031-8077-5700","031-8077-5704","https://hanbaek-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090006939","청계중학교","03","공립","","N","단설","주간","20150501","20150301","4159710500","경기도 화성시 동탄구",".","","18477","경기도 화성시 동탄구 동탄대로시범길 47","(청계동)","37.1994571747","127.1031554404","031-8077-3510","031-8077-3507","https://chonggye-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090006944","방교중학교","03","공립","","N","단설","주간","20160901","20160901","4159013700","",".","","18488","경기도 화성시 동탄산척로1길 23","(송동)","37.1745689638","127.1013120693","031-369-9300","031-369-9320","https://banggyo-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006953","도래울중학교","03","공립","","N","단설","주간","20140604","20140301","4128110500","",".","","10551","경기도 고양시 덕양구 도래울로 57","(도내동)","37.6320948122","126.8687654807","031-964-9572","031-964-9573","https://doraeul-m.goegy.kr/","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006966","한별중학교","03","공립","","N","단설","주간","20140901","20140901","4136011100","경기도 남양주시 별내동","1055.","472501","12111","경기도 남양주시 별내4로 70","(별내동)","37.6487003889","127.1189215017","031-570-5811","031-570-5899","https://hanbyeol-m.goegn.kr/hanbyeol-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007035","위례중학교","03","공립","","N","단설","주간","20160504","20151109","4145011600","경기도 하남시 학암동",".","465240","13014","경기도 하남시 위례순환로 343",", 위례중학교 (학암동)","37.4771822312","127.1484369492","02-2229-0800","02-2229-0899","https://wirye-m.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007036","은가람중학교","03","공립","","N","단설","주간","20150501","20150527","4145011200","경기도 하남시 선동","235-6.","465160","12901","경기도 하남시 미사강변한강로 9","(선동)","37.5757126575","127.176829137","031-8026-8405","031-8026-8414","https://eungaram-m.goegh.kr/","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007037","미사중학교","03","공립","","N","단설","주간","20150501","20150301","4145010900","",".","","12923","경기도 하남시 미사강변한강로334번길 70","(망월동)","37.5585105594","127.1996277642","031-8026-0800","031-794-3513","https://misaj-m.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007065","조남중학교","03","공립","","N","단설","주간","20170504","20170301","4139012400","",".","","14986","경기도 시흥시 목감둘레로 205",", 조남중학교 (조남동)","37.3774553407","126.8584313858","031-490-4800","031-490-4899","jonam-m.goesh.kr","남녀공학","N","","N"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090007115","옥길중학교","03","공립","","N","단설","주간","20160822","20160822","4119410600","",".","","14786","경기도 부천시 양지로 234-41","(옥길동, 옥길중학교)","37.4638607873","126.8270381777","070-7013-9120","032-341-9101","https://okgil-m.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090007124","박달중학교","03","공립","","N","단설","주간","20170301","20170301","4117110300","경기도 안양시 만안구 박달동",".","430030","14018","경기도 안양시 만안구 박달로418번길 70",", 박달중학교 (박달동)","37.3994187976","126.8968760455","0313613800","0313613899","bakdal-m.goeay.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090007127","다원중학교","03","공립","","N","단설","주간","20180301","20180301","4159013100","",".","","18463","경기도 화성시 동탄순환대로 754-12",", 다원중학교 (영천동)","37.2105671161","127.1052209047","031-323-9400","031-323-9411","https://dawon-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090007157","갈매중학교","03","공립","","N","단설","주간","20160601","20160601","4131010100","경기도 구리시 갈매동 301~600",".","471859","11901","경기도 구리시 갈매순환로 121","(갈매동, 갈매중학교)","37.6309354653","127.120026065","031-570-7800","031-570-7891","http://galmae-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007158","윤슬중학교","03","공립","","N","단설","주간","20160401","20160422","4145010900","경기도 하남시 망월동",".","465150","12915","경기도 하남시 풍산로 168",", 윤슬중학교 (망월동)","37.5633897876","127.1815583137","031-8026-2620","031-8026-2630","https://yunseul-m.goegh.kr/yunseul-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090007189","송린중학교","03","공립","","N","단설","주간","20180501","20180301","4159110100","",".","","18242","경기도 화성시 만세구 수노을2로 148","(새솔동)","37.2768133984","126.8221484226","031-5182-0401","031-357-5784","https://songrin-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007219","청림중학교","03","공립","","N","단설","주간","20180301","20180301","4159711000","",".","","18501","경기도 화성시 동탄산척로 94","(산척동, 청림중학교)","37.1717225739","127.1113058887","031-5182-6200","031-5182-6212","https://cheonglim-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090007237","용이중학교","03","공립","","N","단설","주간","20190301","20190301","4122012400","",".","","17868","경기도 평택시 현신로 64","(용이동, 용이중학교)","36.9977567923","127.1347670963","031-650-5211","031-658-5205","https://yongi-m.goept.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090007238","남양주다산중학교","03","공립","","N","단설","주간","20180901","20180901","4136011200","",".","","12248","경기도 남양주시 다산중앙로172번길 50",", 남양주다산중학교 (다산동)","37.6277868103","127.1586867098","031-522-1400","031-522-5671","http://nyjdasan-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090007242","동탄목동중학교","03","공립","","N","단설","주간","20190515","20190301","4159710900","경기도 화성시 동탄구",".","","18484","경기도 화성시 동탄구 동탄순환대로20길 52","(목동)","37.1885788047","127.1263737434","031-630-5700","031-630-5720","http://dtmokdong-m.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090007253","매양중학교","03","공립","","N","단설","주간","20170301","20170301","4161012000","",".","","12798","경기도 광주시 오포읍 양벌로 331-20","(오포읍, 매양중학교)","37.3692292396","127.2480799881","031-799-3456","031-799-3401","maeyang-m.goegh.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090007254","창성중학교","03","공립","","N","단설","주간","20170607","20170301","4113110500","",".","","13122","경기도 성남시 수정구 수정로 400","(산성동)","37.4607340801","127.1535393988","031-742-5181","031-742-5180","https://changseong-m.goesn.kr","남녀공학","N","","N"
