"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도화성오산교육지원청","","S090005187","동양초등학교","02","공립","","N","단설","주간","20050301","20050301","4159026221","경기도 화성시 남양동","1652.","445010","18262","경기도 화성시 만세구 남양읍 시청로45번길 11",", 동양초등학교 (남양읍, 동양초등학교)","37.2069698984","126.8221840355","031-355-4051","031-355-4530","https://dongyang-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090005188","배양초등학교","02","공립","","N","단설","주간","20050301","20050301","4159310100","",".","","18344","경기도 화성시 융건로 90","(배양동, 배양초등학교)","37.2190723662","126.9887240986","031-898-7972","031-898-7974","https://hsbaeyang-e.goehs.kr/hsbaeyang-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005269","안산청석초등학교","02","공립","","N","단설","주간","20060301","20060301","4127110300","",".","","15593","경기도 안산시 상록구 해양1로 48","(사동, 청석초등학교)","37.2946783603","126.8180563939","031-415-3606","031-415-2037","ansancheongseok-e.goeas.kr","남녀공학","N","","N"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005270","팔곡초등학교","02","공립","","N","단설","주간","20060901","20070301","4127110500","경기도 안산시 상록구 팔곡이동","385.","426190","15530","경기도 안산시 상록구 팔곡두레길 71",", 팔곡초등학교 (팔곡이동)","37.2975246133","126.8828561918","070-4323-3502","031-501-9364","https://palgok-e.goeas.kr/palgok-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도포천교육지원청","경기도 포천시","S090005288","태봉초등학교","02","공립","","N","단설","주간","20060607","20060301","4165025021","경기도 포천시 소흘읍 송우리","725-4.","487823","11173","경기도 포천시 소흘읍 송선로 8",", 포천 태봉초등학교 (소흘읍)","37.8343859345","127.145082947","031- 869-2801","031-544-2263","http://tb-e.goepc.kr","남녀공학","N","","N"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005294","안산창촌초등학교","02","공립","","N","단설","주간","20070301","20070301","4127111100","경기도 안산시 상록구 건건동","619번지.","426210","15521","경기도 안산시 상록구 건건5길 7",", 안산창촌초등학교  (건건동)","37.3075421317","126.904723988","031-502-1166","031-502-3907","https://ansanchangchon-e.goeas.kr/ansanchangchon-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005295","안산해양초등학교","02","공립","","N","단설","주간","20050901","20050901","4127110300","경기도 안산시 상록구 사1동","1512-1번지.","426894","15594","경기도 안산시 상록구 해양2로 28","(사동, 안산해양초등학교)","37.2945792738","126.8240340384","031-415-7033","031-415-7101","ansanhaeyang-e.goeas.kr","남녀공학","N","","N"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090005313","동산초등학교","02","공립","","N","단설","주간","20060901","20070301","4119610100","경기도 부천시 오정구 오정동","727번지.","421814","14442","경기도 부천시 오정로251번길 50","(오정동, 동산초등학교)","37.531392436","126.7850353011","070-7099-0306","032-684-0875","https://dongsancho-e.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005324","동막초등학교","02","공립","","N","단설","주간","20060301","20060301","4146311500","경기 용인시 기흥구 동백동","576.","446911","16998","경기도 용인시 기흥구 동백8로 39",", 동막초등학교 (동백동, 동막초등학교)","37.2863227327","127.1549356253","031-693-5022","031-8005-5021","http://dong-mak-e.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005325","석성초등학교","02","공립","","N","단설","주간","20060301","20060301","4146311600","",".","","17009","경기도 용인시 기흥구 동백2로 53","(중동)","37.2702160039","127.1581564344","031-693-8821","031-693-8824","yss-e.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005330","동백초등학교","02","공립","","N","단설","주간","20060301","20060301","4146311500","경기도 용인시 기흥구 동백동","658번지.","17002","17002","경기도 용인시 기흥구 동백평촌로 69",", 동백초등학교 (동백동)","37.2804895093","127.1562316864","031-693-8573","031-693-8577","yidb-e.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005332","용인백현초등학교","02","공립","","N","단설","주간","20060301","20060301","4146311500","경기도 용인시 기흥구 동백동","600번지.","446911","17003","경기도 용인시 기흥구 동백8로 108","(동백동,용인백현초등학교)","37.2833650636","127.1620111747","031-275-8084 031-275-8085","031-693-8085","baekhyun-e.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005334","서평초등학교","02","공립","","N","단설","주간","20060501","20060301","4111313100","경기도 수원시 권선구 서둔동","296-1.","16620","16620","경기도 수원시 권선구 수인로9번길 52","(서둔동,서평초등학교)","37.2682591221","126.9969153755","031-296-6771","031-296-6772","http://seopyung-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005337","오현초등학교","02","공립","","N","단설","주간","20060901","20051226","4111312900","경기도 수원시 권선구 오목천동","282-2 오현초등학교.","441350","16638","경기도 수원시 권선구 서수원로 220",", 오현초등학교 (오목천동)","37.2465686857","126.9685765076","031-294-7350","031-294-7356","http://ohyeon-e.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005339","용인초당초등학교","02","공립","","N","단설","주간","20060301","20060301","4146311600","",".","","17012","경기도 용인시 기흥구 동백중앙로 78","(중동,초당초등학교)","37.2634283283","127.1609312985","031-693-8512","031-693-8516","https://cho-dang-e.goeyi.kr/cho-dang-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005341","가좌초등학교","02","공립","","N","단설","주간","20060301","20060301","4128710600","경기도 고양시 일산서구 가좌동","1099번지.","411440","10210","경기도 고양시 일산서구 가좌2로 31","(가좌동,가좌초등학교)","37.6884261298","126.7215577708","031-922-6040","031-922-6045","gajwa-i-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005344","도둔초등학교","02","공립","","N","단설","주간","20070901","20070901","4163011600","경기도 양주시 덕계동","315-5.","482050","11461","경기도 양주시 덕계로3길 51","(덕계동, 도둔초등학교)","37.8137473715","127.0574975799","031-861-5193","031-861-5196","https://dodoon-e.goedy.kr/dodoon-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005357","평택도곡초등학교","02","공립","","N","단설","주간","20060301","20060901","4122025622","경기도 평택시 포승읍 도곡리","1111번지.","451822","17954","경기도 평택시 포승읍 여술로44번길 5",", 평택 도곡초등학교 (포승읍)","36.9889691908","126.8478801762","070-7096-5000","031-683-3940","http://ptdogok-e.goept.kr/","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005363","안녕초등학교","02","공립","","N","병설","주간","20060301","20060301","4159510900","경기도 화성시 병점구","50-8번지.","445380","18362","경기도 화성시 병점구 화산로 2","(안녕동,안녕초등학교)","37.2057406577","127.0085523164","031-231-1561","031-231-1564","https://annyung-e.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005366","가수초등학교","02","공립","","N","단설","주간","20060501","20051226","4137012100","경기도 오산시 가수동","9-1.","447150","18125","경기도 오산시 가수로 50",", 가수초등학교 (가수동)","37.1481790987","127.0478395393","031-377-8563","031-377-5194","www.gasu.es.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005369","두일초등학교","02","공립","","N","병설","주간","20060301","20051226","4148011300","경기도 파주시 교하읍 동패리","1743번지.","413833","10885","경기도 파주시 책향기숲길 47",", 두일초 (동패동, 두일초등학교)","37.7200369858","126.7137607614","031-948-2146","031-946-2187","duil-e.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005372","수청초등학교","02","공립","","N","단설","주간","20060601","20060301","4137010800","경기도 오산시 수청동","산 7번지.","447290","18110","경기도 오산시 오산대역로 123","(수청동, 수청초등학교)","37.1706373452","127.0554742525","031-372-5492","031-375-5498","https://sucheong-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005373","와석초등학교","02","공립","","N","단설","주간","20060301","20060301","4148010800","경기도 파주시 교하읍 야당리","977번지.","413835","10907","경기도 파주시 한빛로 7","(야당동)","37.7104491926","126.7529507461","82-31-957-8724","82-31-957-8725","https://pajuwaseok-e.goepj.kr/pajuwaseok-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005375","통진초등학교","02","공립","","N","단설","주간","20060301","20060301","4157025023","경기도 김포시 통진읍 서암리","1108번지.","415867","10019","경기도 김포시 통진읍 조강로 116","(통진읍)","37.693861933","126.5945554201","031-982-5296","031-983-8286","https://tongjin-e.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005393","다솜초등학교","02","공립","","N","단설","주간","20060901","20060901","4128510700","경기도 고양시 일산동구 풍동","1232번지.","410330","10303","경기도 고양시 일산동구 숲속마을로 139","(풍동, 다솜초등학교)","37.6725942985","126.7965984773","031-932-8567","031-932-8562","https://dasom-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005395","덕인초등학교","02","공립","","N","단설","주간","20060301","20060301","4127310200","경기도 안산시 단원구 와동 1~400","258-6.","425840","15254","경기도 안산시 단원구 와동공원로5안길 22-6",", 덕인초등학교 (와동)","37.3400313365","126.8242756262","031-486-1912","031-486-1915","https://deokin-e.goeas.kr/deokin-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005397","문발초등학교","02","공립","","N","단설","주간","20060301","20060301","4148011500","경기도 파주시 교하읍 문발리","547번지.","413832","10879","경기도 파주시 노을빛로 21","(문발동)","37.7261685091","126.7069675272","031-949-9464","031-949-9465","https://munbal-e.goepj.kr/munbal-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도부천교육지원청","경기도 부천시 소사구","S090005402","소안초등학교","02","공립","","N","단설","주간","20060601","20060601","4119410100","경기도 부천시 소사구 소사본동","409-9.","14772","14772","경기도 부천시 소사구 소사동로72번길 29","(소사본동, 소안초등학교)","37.4724315912","126.8041963161","070-7099-3003","032-351-4575","https://soancho-e.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005404","신지초등학교","02","공립","","N","단설","주간","20060301","20060301","4163025023","경기도 양주시 백석읍 복지리","156번지.","482831","11510","경기도 양주시 백석읍 양주산성로574번길 20",", 신지초등학교 (백석읍)","37.7882701691","126.990631711","031-836-8123","031-836-8129","https://sinji-e.goedy.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005406","오산원당초등학교","02","공립","","N","단설","주간","20060301","20060301","4137010300","경기 오산시 원동","30-22.","447803","18149","경기도 오산시 원당로 7",", 오산원당초등학교 (원동)","37.1421843552","127.0909250869","031-378-4915","031-378-4918","https://o-dang-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005408","월포초등학교","02","공립","","N","단설","주간","20060301","20060301","4139013100","",".","","14967","경기도 시흥시 월곶중앙로 18","(월곶동,월포초등학교)","37.3874888458","126.7428217346","070-7097-2709","031-362-4901","weolpo-e.goesh.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005411","풍동초등학교","02","공립","","N","단설","주간","20060901","20060901","4128510700","경기도 고양시 일산동구 풍동","1266.","410330","10305","경기도 고양시 일산동구 숲속마을로 14-43","(풍동, 풍동초등학교)","37.6694147596","126.8024376747","031-932-8737","031-932-8741","https://poongdong-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090005412","학동초등학교","02","공립","","N","단설","주간","20061201","20061201","4159012700","",".","","18437","경기도 화성시 동탄지성로 79-17","(반송동,학동초등학교)","37.2053728984","127.0661336839","031-613-0411","031-613-0415","https://hshakdong-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005471","화성금곡초등학교","02","공립","","N","단설","주간","20070301","20070301","4159710200","경기도 화성시 반송동","78번지.","445160","18438","경기도 화성시 동탄문화센터로 13","(반송동)","37.1985572653","127.0662764204","031-613-8014","031-613-8015","https://geumgok-e.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005472","반지초등학교","02","공립","","N","단설","주간","20070301","20070901","4122010900","경기도 평택시 이충동","683번지.","459824","17736","경기도 평택시 이충로 7",", 반지초등학교 (이충동)","37.0578742732","127.0695492465","031-610-8600","031-611-4194","http://banji-e.goept.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090005474","석우초등학교","02","공립","","N","단설","주간","20070301","20070301","4159012700","",".","","18437","경기도 화성시 동탄시범한빛길 32",", 석우초등학교 (반송동)","37.2093399091","127.068277579","031-299-8800","031-299-8806","https://seokwoo-e.goehs.kr/seokwoo-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005476","오산원일초등학교","02","공립","","N","단설","주간","20070626","20070623","4137010300","경기 오산시 원동","360-19번지.","447805","18143","경기도 오산시 오산로132번길 27","(원동)","37.1396037127","127.07116369","031-378-6281","031-378-6286","https://osanwonil-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005478","용인한일초등학교","02","공립","","N","단설","주간","20070301","20070301","4146310700","경기도 용인시 기흥구 공세동","680번지.","17083","17083","경기도 용인시 기흥구 한보라1로 145",", 용인한일초등학교 (공세동)","37.2432014782","127.1069793675","031-8005-7951","031-8005-7956","yonginhanil-e.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005480","나산초등학교","02","공립","","N","단설","주간","20070501","20070108","4146310500","경기도 용인시 기흥구 보라동","613번지.","446904","17081","경기도 용인시 기흥구 한보라1로43번길 8","(보라동)","37.2504257657","127.1092664333","031-8020-4108","031-8020-4189","nasan-p-e.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090005487","와우초등학교","02","공립","","N","단설","주간","20070901","20070901","4159025325","경기 화성시 봉담읍 동화리","188.","445893","18298","경기도 화성시 봉담읍 식골길 14","(봉담읍, 와우초등학교)","37.2200320348","126.9725174591","031-898-8711","031-898-8717","https://wau-e.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005494","예봉초등학교","02","공립","","N","단설","주간","20070901","20070901","4136025000","경기 남양주시 와부읍 덕소리","252.","472901","12207","경기도 남양주시 와부읍 수레로 108","(와부읍,예봉초등학교)","37.592136958","127.2211223026","031-521-6383","031-521-6384","http://yebong-e.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005495","주원초등학교","02","공립","","N","단설","주간","20070901","20070901","4163011500","경기도 양주시 고암동","580-5.","482010","11454","경기도 양주시 고암길 242","(고암동, 주원초등학교)","37.8353609438","127.0728218978","031-860-6115","031-859-8426","http://kjuwon-e.goedy.kr/","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005496","하늘초등학교","02","공립","","N","단설","주간","20070901","20070901","4128510200","경기도 고양시 일산동구 중산동","1799.","410315","10311","경기도 고양시 일산동구 하늘마을1로 46",", 하늘초등학교 (중산동,하늘초등학교)","37.6774771631","126.790178138","031-975-8971","031-975-8974","https://haneul-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090005588","동화초등학교","02","공립","","N","병설","주간","20070901","20070901","4159025324","경기도 화성시 봉담읍 동화리","봉담택지지구내 초2번.","445893","18302","경기도 화성시 봉담읍 동화새터길 130","(봉담읍)","37.2152641859","126.961401583","031-298-1047","031-298-1049","https://hsdonghwa-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005589","반석초등학교","02","공립","","N","병설","주간","20070901","20070901","4159710200","경기도 화성시 동탄구","223번지.","445160","18457","경기도 화성시 동탄구 동탄반석로 22",", (반송동, 반석초등학교) (반송동)","37.1937059332","127.0782065766","031-613-2689","031-613-2694","https://hsbanseok-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090005591","상봉초등학교","02","공립","","N","단설","주간","20070901","20070901","4159325024","",".","","18316","경기도 화성시 효행구 봉담읍 상봉길 52","상봉초등학교","37.2182353332","126.9548518269","031-297-3566","031-297-3560","https://sangbong-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005593","솔빛초등학교","02","공립","","N","단설","주간","20070901","20070901","4159710200","경기도 화성시 동탄구",".","","18456","경기도 화성시 동탄구 동탄반석로 84",", 84 (반송동)","37.1967831153","127.0738575064","031-613-2305","031-613-2316","https://solbit-e.goehs.kr/solbit-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005594","오산고현초등학교","02","공립","","N","병설","주간","20070901","20070901","4137012200","",".","","18150","경기도 오산시 남부대로 459",", 오산고현초등학교 (고현동, 오산고현초등학교)","37.1336111297","127.0855859638","031-650-3800","031-668-9373","https://osgh-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 병점구","S090005595","율목초등학교","02","공립","","N","병설","주간","20070901","20070901","4159510500","경기도 화성시 반월동","879.","445330","18379","경기도 화성시 영통로50번길 19",", 율목초등학교 (반월동)","37.2367627258","127.0645022218","031-204-9859","031-204-9860","https://yulmok-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","","S090005597","반송초등학교","02","공립","","N","단설","주간","20070901","20070901","4159012700","경기도 화성시 반송동","199번지 반송초등학교.","445160","18441","경기도 화성시 동탄솔빛로 14","(반송동)","37.1909213905","127.0700269835","031-613-3924","031-613-3925","https://hs-bansong-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도부천교육지원청","경기도 부천시 오정구","S090005603","성곡초등학교","02","공립","","N","단설","주간","20080301","20080301","4119610200","경기도 부천시 오정구 여월동","325번지.","421220","14474","경기도 부천시 여월로 75","(여월동, 성곡초등학교)","37.5128925612","126.8055294088","070-7096-7970","032-674-9302","https://seonggok-e.goebc.kr/","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005607","모당초등학교","02","공립","","N","병설","주간","20080301","20080301","4128510200","",".","","10355","경기도 고양시 일산동구 하늘마을로 144","(중산동, 모당초등학교)","37.6797847093","126.7808442325","031-975-9239","031-975-9240","modang-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005610","청덕초등학교","02","공립","","N","단설","주간","20080701","20080107","4146311400","경기도 용인시 기흥구 청덕동","507.","446915","16892","경기도 용인시 기흥구 구성1로 61","(청덕동, 청덕초등학교)","37.2943385662","127.1491641459","031-693-5008","031-693-6792","https://chdk-e.goeyi.kr/chdk-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005612","시흥능곡초등학교","02","공립","","N","단설","주간","20080901","20080901","4139011800","경기도 시흥시 능곡동","797번지.","429240","14995","경기도 시흥시 능곡중앙로 22",", 시흥능곡초등학교 (능곡동)","37.3653723085","126.8128375272","070-7096-7291","031-404-4096","https://neunggok-e.goesh.kr","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005617","장기초등학교","02","공립","","N","병설","주간","20080605","20080301","4157010400","",".","","10085","경기도 김포시 김포한강2로 173","(장기동,장기초등학교)","37.6424916463","126.6644582356","031-996-9630","031-996-9632","https://janggee-e.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090005621","도촌초등학교","02","공립","","N","단설","주간","20080301","20080301","4113310700","경기도 성남시 중원구 도촌동","241.","462080","13424","경기도 성남시 중원구 도촌남로 99",", 도촌초등학교 (도촌동)","37.4145627886","127.1580889259","031-755-0682","031-755-0689","http://sdc-e.goesn.kr","남녀공학","N","","N"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090005627","군포대야초등학교","02","공립","","N","단설","주간","20180501","20090301","4141010800","경기도 군포시 대야미동","224-1.","435060","15886","경기도 군포시 대야2로 148","(대야미동, 군포대야초등학교)","37.3294018643","126.9150544963","031-501-3776","031-501-3796","https://gunpodaeyacho.goegu.kr","남녀공학","N","","N"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005628","모락초등학교","02","공립","","N","단설","주간","20090501","20090301","4143010500","경기도 의왕시 오전동","236-24.","437821","16051","경기도 의왕시 보식골로 40",", 모락초등학교 (오전동)","37.3584137083","126.9734468531","031-459-9732","031-459-9734","https://morakcho.goegu.kr/index.do","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005644","능동초등학교","02","공립","","N","단설","주간","20080301","20080301","4159711200","경기도 화성시 동탄구",".","","18432","경기도 화성시 동탄구 동탄원천로 315-27","(능동, 능동초등학교)","37.2133815447","127.0591061581","031-613-4205","031-613-4235","https://ndong-e.goehs.kr/ndong-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090005645","도이초등학교","02","공립","","N","단설","주간","20081001","20081001","4159125300","경기도 화성시 만세구","향남택지내 초2번.","445926","18591","경기도 화성시 만세구 향남읍 행정동로 87",", 도이초등학교 (향남읍)","37.1326098134","126.9261193791","031-8059-1601","031-8059-1606","https://doi-e.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 효행구","S090005646","수영초등학교","02","공립","","N","병설","주간","20080301","20080301","4159325023","경기도 화성시 효행구","134-1.","445896","18297","경기도 화성시 효행구 봉담읍 수영로 63",", 수영초등학교 (봉담읍)","37.2359208743","126.9542687971","031-296-9572","031-296-9574","https://suyeong-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005647","예당초등학교","02","공립","","N","단설","주간","20080901","20080901","4159710300","경기도 화성시 동탄구","54번지.","445170","18447","경기도 화성시 동탄구 동탄반석로 245","(석우동, 예당초등학교)","37.2106133808","127.0752397578","031-8055-7108","031-8055-7199","https://yedang-e.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도부천교육지원청","경기도 부천시 원미구","S090005648","중동초등학교","02","공립","","N","단설","주간","20090305","20060530","4119210800","",".","","14613","경기도 부천시 심중로75번길 37","(중동, 중동초등학교)","37.4900468852","126.7695631445","070-7016-4103","032-612-5596","https://ijungdong-e.goebc.kr/ijungdong-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005649","푸른초등학교","02","공립","","N","단설","주간","20080301","20080301","4159711200","경기도 화성시 동탄구",".","","18429","경기도 화성시 동탄구 동탄공원로 21-38","(능동)","37.2021887196","127.0553216103","031-8003-1051","031-8003-1056","http://pureun-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 동탄구","S090005650","한마음초등학교","02","공립","","N","단설","주간","20080301","20080301","4159710100","경기도 화성시 반송동","능동 1117번지.","445160","18431","경기도 화성시 동탄숲속로 69-6","(능동)","37.2086576654","127.0565925563","031-8003-5953","031-8003-5955","https://hanmaeum-e.goehs.kr","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090005651","한울초등학교","02","공립","","N","단설","주간","20080901","20080107","4159125339","경기도 화성시 만세구","행정리 442번지.","445926","18599","경기도 화성시 만세구 향남읍 행정중앙1로 25",", 한울초등학교 (향남읍)","37.126988989","126.9179054904","031-8059-0231","031-8059-0233","https://han-ul-e.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시 만세구","S090005652","행정초등학교","02","공립","","N","단설","주간","20081001","20081001","4159125339","경기도 화성시 만세구",".","","18600","경기도 화성시 만세구 향남읍 행정중앙1로 77","(향남읍,행정초등학교)","37.1268054584","126.9237303416","031-8059-0151","031-8059-0154","https://hj2008-e.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005678","가운초등학교","02","공립","","N","단설","주간","20081001","20081001","4136011200","경기도 남양주시 가운동","566번지.","472060","12262","경기도 남양주시 가운로2길 54","(가운동)","37.6005446454","127.1559065047","031-558-3971","031-558-3805","http://gaun-e.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005680","송현초등학교","02","공립","","N","단설","주간","20080301","20080301","4122011000","경기도 평택시 지산동","675.","17729","17729","경기도 평택시 경기대로 1432","(지산동)","37.0726532809","127.0670798031","031-611-9613","031-611-9615","https://songhyeon-e.goept.kr/","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005682","신곡초등학교","02","공립","","N","단설","주간","20080301","20080301","4157025300","",".","","10130","경기도 김포시 고촌읍 수기로 67-30",", 신곡초등학교 (고촌읍)","37.5967512743","126.7664285036","031-986-9532","031-986-9533","https://singok-e.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090005686","하남풍산초등학교","02","공립","","N","단설","주간","20080301","20080301","4145010800","경기도 하남시 덕풍3동","730.","465010","12928","경기도 하남시 덕풍북로 100","(덕풍동, 풍산초등학교)","37.5545944162","127.201463151","031-795-2805","031-795-4788","https://hnps-e.goegh.kr/","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005687","아람초등학교","02","공립","","N","단설","주간","20080901","20080901","4128112800","경기도 고양시 덕양구 행신동","1069번지.","412220","10491","경기도 고양시 덕양구 서정마을로 36","(행신동)","37.6194445242","126.8502340595","031-979-5412","031-979-5413","https://aram-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005688","안산대월초등학교","02","공립","","N","병설","주간","20091004","20090901","4127310300","경기도 안산시 단원구 신길동","1551..","425120","15401","경기도 안산시 단원구 신길로 67","(신길동)","37.3358401339","126.7871961937","031-508-6912","031-494-6911","http://ansandaewol-e.goeas.kr","남녀공학","N","","N"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005690","신길초등학교","02","공립","","N","단설","주간","20090415","20090301","4127310300","경기도 안산시 단원구 신길동 1231~1600","1513번지 신길초등학교.","425838","15400","경기도 안산시 단원구 새뿔길 100","(신길동, 신길초등학교)","37.3358602077","126.7804300788","031-496-8090","031-492-7987","https://singil-e.goeas.kr","남녀공학","N","","N"
